dayofyear,weekofyear,quarter,weekday,weekend,fecha,year,codigo_barrio,latitud,longitud,conducta,Coordinates,area
191,28,3,4,1,2009-07-10,2009,513,6.286,-75.570377,HOMICIDIO,POINT (436909.3550928924 694854.181236127),232791.53644059226
299,44,4,0,0,2009-10-26,2009,513,6.286209,-75.572044,HOMICIDIO,POINT (436724.9838314019 694877.487218054),232791.53644059226
108,16,2,5,1,2009-04-18,2009,513,6.286793,-75.576825,HOMICIDIO,POINT (436196.2008368637 694942.6283338936),232791.53644059226
274,40,4,3,0,2009-10-01,2009,513,6.287985,-75.575582,HOMICIDIO,POINT (436333.84115123085 695074.2511287242),232791.53644059226
71,11,1,3,0,2009-03-12,2009,513,6.286938,-75.572807,HOMICIDIO,POINT (436640.67222763714 694958.1696125504),232791.53644059226
330,48,4,3,0,2009-11-26,2009,513,6.286228,-75.572848,HOMICIDIO,POINT (436636.0510533437 694879.684940774),232791.53644059226
140,21,2,2,0,2009-05-20,2009,513,6.287361,-75.576103,HOMICIDIO,POINT (436276.1345306829 695005.3320859696),232791.53644059226
325,47,4,5,1,2009-11-21,2009,513,6.286687,-75.576863,HOMICIDIO,POINT (436191.98451937083 694930.9147888519),232791.53644059226
289,42,4,4,1,2009-10-16,2009,513,6.286793,-75.576825,HOMICIDIO,POINT (436196.2008368637 694942.6283338936),232791.53644059226
177,26,2,4,1,2009-06-26,2009,513,6.284731,-75.573367,HOMICIDIO,POINT (436578.4601455684 694714.2562814122),232791.53644059226
361,52,4,6,1,2009-12-27,2009,513,6.286141,-75.572601,HOMICIDIO,POINT (436663.3626236655 694870.037291773),232791.53644059226
135,20,2,4,1,2009-05-15,2009,513,6.287039,-75.575677,HOMICIDIO,POINT (436323.2176029517 694969.6834872749),232791.53644059226
344,50,4,1,0,2008-12-09,2008,513,6.286048,-75.576609,HURTO_A_RESIDENCIA,POINT (436220.00307390676 694860.2430997445),232791.53644059226
114,17,2,4,1,2009-04-24,2009,513,6.284702,-75.571471,HURTO_A_RESIDENCIA,POINT (436788.18473252567 694710.8209876234),232791.53644059226
355,51,4,5,1,2008-12-20,2008,1607,6.217299,-75.594704,HURTO_A_PERSONA,POINT (434209.81487135484 687262.3458882886),317461.4538370976
259,38,3,2,0,2009-09-16,2009,1607,6.216427,-75.593383,HURTO_A_PERSONA,POINT (434355.8498652382 687165.7831517387),317461.4538370976
361,52,4,6,1,2009-12-27,2009,1607,6.211017,-75.594953,HURTO_A_PERSONA,POINT (434181.4872175786 686567.9085994979),317461.4538370976
129,19,2,3,0,2008-05-08,2008,1607,6.21107,-75.59505,HOMICIDIO,POINT (434170.76249741996 686573.7797486096),317461.4538370976
67,10,1,4,1,2008-03-07,2008,1607,6.217124,-75.595067,HOMICIDIO,POINT (434169.6341725189 687243.0449842496),317461.4538370976
183,27,3,3,0,2009-07-02,2009,1607,6.216925,-75.594955,HOMICIDIO,POINT (434182.000073879 687221.0318128784),317461.4538370976
13,3,1,1,0,2009-01-13,2009,201,6.303272,-75.549083,HURTO_A_PERSONA,POINT (439266.8094471129 696761.0532564239),212842.213156614
